name,address,telephone,url,latitude,longitude,starRating
The Metro Hotel,"319 Divisadero Street, CA 94117, San Francisco",,https://www.travelmyth.com/San-Francisco/Hotels/The-Metro-Hotel_tmid4157657,37.77248700,-122.43755600,3
Embassy Hotel,"610 Polk Street, CA 94102, San Francisco",+14156731404,https://www.travelmyth.com/San-Francisco/Hotels/Embassy-Hotel_tmid238174,37.78251000,-122.41872000,3
Days Inn San Francisco - Lombard,"2358 Lombard Street, San Francisco",+14159222010,https://www.travelmyth.com/San-Francisco/Hotels/Days-Inn-San-Francisco-Lombard_tmid596576,37.79961800,-122.44046800,0
Hotel North Beach,"935 Kearny Street, CA 94133, San Francisco",+14159869911,https://www.travelmyth.com/San-Francisco/Hotels/Hotel-North-Beach_tmid220185,37.79668500,-122.40536600,2
Presidio Parkway Inn,"2361 Lombard Street, CA 94123, San Francisco",+14159317810,https://www.travelmyth.com/San-Francisco/Hotels/Presidio-Parkway-Inn_tmid201191,37.79915000,-122.44033800,2
Marines' Memorial Club & Hotel Union Square,"609 Sutter Street, CA 94102, San Francisco",,https://www.travelmyth.com/San-Francisco/Hotels/Marines-Memorial-Club-Hotel-Union-Square_tmid130808,37.78893600,-122.41047600,3
Hotel Des Arts,"447 Bush Street, CA 94108, San Francisco",+14159008514,https://www.travelmyth.com/San-Francisco/Hotels/Hotel-Des-Arts_tmid110020,37.79057100,-122.40499300,2
Powell Place,"730 Powell Street, CA 94108, San Francisco",+17146963347,https://www.travelmyth.com/San-Francisco/Hotels/Powell-Place_tmid3826126,37.79150000,-122.40880000,0
The Willows Inn,"710 14th Street, CA 94114, San Francisco",,https://www.travelmyth.com/San-Francisco/Hotels/The-Willows-Inn_tmid1795484,37.76768800,-122.42940000,2
Bay Bridge Inn San Francisco,"966 Harrison Street, CA 94107, San Francisco",+14153970657,https://www.travelmyth.com/San-Francisco/Hotels/Bay-Bridge-Inn-San-Francisco_tmid107274,37.77802900,-122.40353200,3
Rodeway Inn & Suites San Francisco - Great Highway,"1234 Great Highway, CA 94122, San Francisco",+14157316644,https://www.travelmyth.com/San-Francisco/Hotels/Rodeway-Inn-Suites-San-Francisco-Great-Highway_tmid579717,37.76353100,-122.50971200,2
Orange Village Hostel,"411 O'Farrell Street, CA 94102, San Francisco",+14154094000,https://www.travelmyth.com/San-Francisco/Hotels/Orange-Village-Hostel_tmid547572,37.78584000,-122.41166400,1
Hotel Union Square San Francisco,"114 Powell Street, CA 94102, San Francisco",+14153973000,https://www.travelmyth.com/San-Francisco/Hotels/Hotel-Union-Square-San-Francisco_tmid268104,37.78582000,-122.40797000,4
Samesun San Francisco,"1475 Lombard Street, CA 94123, San Francisco",,https://www.travelmyth.com/San-Francisco/Hotels/Samesun-San-Francisco_tmid4084529,37.80092000,-122.42581300,2
Hotel Sunrise,"447 Valencia Street, CA 94103, San Francisco",+14154312211,https://www.travelmyth.com/San-Francisco/Hotels/Hotel-Sunrise_tmid381482,37.76582100,-122.42187800,2
Motel 6 San Francisco Downtown,"895 Geary Street, CA 94109, San Francisco",,https://www.travelmyth.com/San-Francisco/Hotels/Motel-6-San-Francisco-Downtown_tmid249502,37.78600400,-122.41785100,2
BEI Hotel San Francisco,"50 Eighth Street, CA 94103, San Francisco",,https://www.travelmyth.com/San-Francisco/Hotels/BEI-Hotel-San-Francisco_tmid205638,37.77788000,-122.41391000,3
Nob Hill Motor Inn,"1630 Pacific Avenue, CA 94109, San Francisco",+14157758160,https://www.travelmyth.com/San-Francisco/Hotels/Nob-Hill-Motor-Inn_tmid167953,37.79499300,-122.42210300,3
La Luna Inn,"2599 Lombard Street, CA 94123, San Francisco",+14153464664,https://www.travelmyth.com/San-Francisco/Hotels/La-Luna-Inn_tmid116856,37.79867200,-122.44373400,2
Alpine Inn & Suites,"560 Carter Street, CA 94014, San Francisco",+14153346969,https://www.travelmyth.com/San-Francisco/Hotels/Alpine-Inn-Suites_tmid71554,37.70829000,-122.42464000,3
Surf Motel,"2265 Lombard Street, CA 94123, San Francisco",+14159221950,https://www.travelmyth.com/San-Francisco/Hotels/Surf-Motel_tmid38170,37.79922400,-122.43881800,2
Hotel EPIK,"706 Polk Street, CA 94109, San Francisco",,https://www.travelmyth.com/San-Francisco/Hotels/Hotel-EPIK_tmid2015484,37.78331000,-122.41924000,4
My Rosegarden Guest Rooms,"75 20th Avenue, CA 94121, San Francisco",,https://www.travelmyth.com/San-Francisco/Hotels/My-Rosegarden-Guest-Rooms_tmid1795545,37.78631500,-122.48006200,0
The Suites at Fisherman's Wharf,"2655 Hyde Street, CA 94109, San Francisco",+14157710200,https://www.travelmyth.com/San-Francisco/Hotels/The-Suites-at-Fisherman-s-Wharf_tmid1219506,37.80556400,-122.42047000,3
"The Cartwright Hotel, Union Square BW Premier Collection","524 Sutter Street, CA 94102, San Francisco",+14154212865,https://www.travelmyth.com/San-Francisco/Hotels/The-Cartwright-Hotel-Union-Square-BW-Premier-Collection_tmid161895,37.78925000,-122.40916200,3
Fitzgerald Hotel Union Square,"620 Post Street, CA 94109, San Francisco",+14157758100,https://www.travelmyth.com/San-Francisco/Hotels/Fitzgerald-Hotel-Union-Square_tmid73344,37.78791500,-122.41212800,3
Beautiful Edwardian Victorian Homestay B&B,"826 32nd Avenue, CA 94121",,https://www.travelmyth.com/San-Francisco/Hotels/Beautiful-Edwardian-Victorian-Homestay-BB_tmid6066391,37.77356300,-122.49158400,4
SF Plaza Hotel,"510 Bush Street, CA 94108, San Francisco",+14157811678,https://www.travelmyth.com/San-Francisco/Hotels/SF-Plaza-Hotel_tmid1795479,37.79064400,-122.40587900,0
Adelaide Hostel,"5 Isadora Duncan Street, CA 94102, San Francisco",+14153591915,https://www.travelmyth.com/San-Francisco/Hotels/Adelaide-Hostel_tmid268111,37.78736800,-122.41163100,1
The SeaScape Inn,"4340 Judah Street, CA 94122, San Francisco",+14156612300,https://www.travelmyth.com/San-Francisco/Hotels/The-SeaScape-Inn_tmid261966,37.76041200,-122.50876600,2
Inn at Golden Gate,"2707 Lombard Street, 94123, San Francisco",+14155672425,https://www.travelmyth.com/San-Francisco/Hotels/Inn-at-Golden-Gate_tmid131452,37.79849200,-122.44633200,2
Hotel Ikon,"325 Sutter Street, CA 94108, San Francisco",+14152315288,https://www.travelmyth.com/San-Francisco/Hotels/Hotel-Ikon_tmid1795454,37.78954500,-122.40584600,2
Union Hotel,"2030 Mission St., CA 94110, San Francisco",+14155520547,https://www.travelmyth.com/San-Francisco/Hotels/Union-Hotel_tmid1100362,37.76448800,-122.41978400,2
Inn on Broadway,"2201 Van Ness Avenue, CA 94109, San Francisco",+14157767900,https://www.travelmyth.com/San-Francisco/Hotels/Inn-on-Broadway_tmid246119,37.79575900,-122.42403700,2
Signature Inn San Francisco Marina District,"2440 Lombard Street, CA 94123, San Francisco",+14159220244,https://www.travelmyth.com/San-Francisco/Hotels/Signature-Inn-San-Francisco-Marina-District_tmid171574,37.79929100,-122.44166700,2
Mission Inn,"5630 Mission Street, CA 94112, San Francisco",+14155845020,https://www.travelmyth.com/San-Francisco/Hotels/Mission-Inn_tmid169814,37.71124000,-122.44736000,2
Francisco Bay Inn,"1501 Lombard Street, CA 94123, San Francisco",+14154743030,https://www.travelmyth.com/San-Francisco/Hotels/Francisco-Bay-Inn_tmid16616,37.80077400,-122.42661900,2
Park Hyatt Sydney,"7 Hickson Road, 2000, Sydney",+61292561234,https://www.travelmyth.com/Sydney/Hotels/Park-Hyatt-Sydney_tmid57736,-33.85566300,151.20939100,5
Four Seasons Hotel Sydney,"199 George Street, 2000, Sydney",+61292503100,https://www.travelmyth.com/Sydney/Hotels/Four-Seasons-Hotel-Sydney_tmid112361,-33.86165400,151.20785400,5
The Woolstore 1888 by Ovolo,"139 Murray Street, Pyrmont, 2009, Sydney",+61285861888,https://www.travelmyth.com/Sydney/Hotels/The-Woolstore-1888-by-Ovolo_tmid302216,-33.87279600,151.19720600,5
The Langham Sydney,"89-119 Kent Street, 2000, Sydney",+61292562222,https://www.travelmyth.com/Sydney/Hotels/The-Langham-Sydney_tmid220595,-33.86052200,151.20360000,5
Sir Stamford Circular Quay,"93 Macquarie Street, 2000, Sydney",+61292524600,https://www.travelmyth.com/Sydney/Hotels/Sir-Stamford-Circular-Quay_tmid69864,-33.86227400,151.21289800,5
The Fullerton Hotel Sydney,"1 Martin Place, 2000, Sydney",+61282231111,https://www.travelmyth.com/Sydney/Hotels/The-Fullerton-Hotel-Sydney_tmid291979,-33.86771700,151.20772300,5
The Star Grand Hotel and Residences Sydney,"80 Pyrmont Street, 2009, Sydney",+61297779000,https://www.travelmyth.com/Sydney/Hotels/The-Star-Grand-Hotel-and-Residences-Sydney_tmid134264,-33.86854700,151.19456100,5
Shangri-La Sydney,"176 Cumberland Street, The Rocks, 2000, Sydney",+61292506111,https://www.travelmyth.com/Sydney/Hotels/Shangri-La-Sydney_tmid135683,-33.86129800,151.20627400,5
The Darling at The Star,"80 Pyrmont Street, 2009, Sydney",+61297779000,https://www.travelmyth.com/Sydney/Hotels/The-Darling-at-The-Star_tmid52132,-33.86886300,151.19480800,5
Radisson Blu Plaza Hotel Sydney,"27 O'Connell Street, 2000, Sydney",+610282140000,https://www.travelmyth.com/Sydney/Hotels/Radisson-Blu-Plaza-Hotel-Sydney_tmid194632,-33.86549100,151.20916200,5
QT Sydney,"49 Market Street, 2000, Sydney",+61282620000,https://www.travelmyth.com/Sydney/Hotels/QT-Sydney_tmid148369,-33.87084400,151.20751600,5
Hilton Sydney,"488 George Street, 2000, Sydney",+61292662000,https://www.travelmyth.com/Sydney/Hotels/Hilton-Sydney_tmid236894,-33.87159800,151.20706600,5
Establishment Hotel,"5 Bridge Lane, 2000, Sydney",+61292403100,https://www.travelmyth.com/Sydney/Hotels/Establishment-Hotel_tmid186017,-33.86396400,151.20784900,5
"Meriton Suites World Tower, Sydney","95 Liverpool Street, 2000, Sydney",+61292771111,https://www.travelmyth.com/Sydney/Hotels/Meriton-Suites-World-Tower-Sydney_tmid231648,-33.87657500,151.20678100,5
"Pier One Sydney Harbour, Autograph Collection","11 Hickson Road, 2000, Sydney",+61282989999,https://www.travelmyth.com/Sydney/Hotels/Pier-One-Sydney-Harbour-Autograph-Collection_tmid223872,-33.85427200,151.20825600,5
The Old Clare Hotel,"1 Kensington Street, Chippendale, 2008, Sydney",+61282778277,https://www.travelmyth.com/Sydney/Hotels/The-Old-Clare-Hotel_tmid1037860,-33.88506100,151.20171100,5
Manly Pacific Sydney MGallery Collection,"55 North Steyne Road, Manly, 2095, Sydney",+61299777666,https://www.travelmyth.com/Sydney/Hotels/Manly-Pacific-Sydney-MGallery-Collection_tmid71502,-33.79540800,151.28724100,5
Amora Hotel Jamison Sydney,"11 Jamison Street, 2000, Sydney",+61296962500,https://www.travelmyth.com/Sydney/Hotels/Amora-Hotel-Jamison-Sydney_tmid8912,-33.86440000,151.20613500,5
SKYE Suites Sydney,"300 Kent Street, 2000, Sydney",+610290527588,https://www.travelmyth.com/Sydney/Hotels/SKYE-Suites-Sydney_tmid2628733,-33.86871300,151.20457600,5
"Kimpton Margot Sydney, an IHG Hotel","339 Pitt Street, 2000, Sydney",+61280278000,https://www.travelmyth.com/Sydney/Hotels/Kimpton-Margot-Sydney-an-IHG-Hotel_tmid1052035,-33.87507700,151.20778900,5
Sheraton Grand Sydney Hyde Park,"161 Elizabeth Street, 2000, Sydney",+61292866000,https://www.travelmyth.com/Sydney/Hotels/Sheraton-Grand-Sydney-Hyde-Park_tmid291978,-33.87172400,151.20996000,5
View Sydney,"17 Blue Street, North Sydney, 2060",+61299550499,https://www.travelmyth.com/Sydney/Hotels/View-Sydney_tmid115613,-33.84133400,151.20841700,4
The Sebel Quay West Suites Sydney,"98 Gloucester Street, The Rocks, 2000, Sydney",+61292406000,https://www.travelmyth.com/Sydney/Hotels/The-Sebel-Quay-West-Suites-Sydney_tmid55858,-33.86151400,151.20687400,5
Studio 8 Residences - Adults Only,"8 Tucker Street, , 2112, Sydney",+61298074555,https://www.travelmyth.com/Sydney/Hotels/Studio-8-Residences-Adults-Only_tmid1950048,-33.81354500,151.10652500,4
Vibe Hotel Sydney,"111 Goulburn Street, 2000, Sydney",+61292820987,https://www.travelmyth.com/Sydney/Hotels/Vibe-Hotel-Sydney_tmid168315,-33.87855700,151.20951400,4
Sydney Harbour Marriott Hotel at Circular Quay,"30 Pitt Street, 2000, Sydney",+61292597000,https://www.travelmyth.com/Sydney/Hotels/Sydney-Harbour-Marriott-Hotel-at-Circular-Quay_tmid107919,-33.86252300,151.20921100,5
"Crowne Plaza Sydney Coogee Beach, an IHG Hotel","Cnr Of Arden And Carr Streets, Coogee, 2034, Sydney",+61293157600,https://www.travelmyth.com/Sydney/Hotels/Crowne-Plaza-Sydney-Coogee-Beach-an-IHG-Hotel_tmid51114,-33.92250900,151.25607900,4
Q Station,"1 North Head Scenic Drive, Manly, 2095, Sydney",+61294661500,https://www.travelmyth.com/Sydney/Hotels/Q-Station_tmid193761,-33.81592500,151.28660900,4
Rydges Darling Square Apartment Hotel,"72 Liverpool Street, 2000, Sydney",+61282688888,https://www.travelmyth.com/Sydney/Hotels/Rydges-Darling-Square-Apartment-Hotel_tmid120478,-33.87611900,151.20484400,4
PARKROYAL Parramatta,"30 Phillip Street, Parramatta, 2150, Sydney",+61296893333,https://www.travelmyth.com/Sydney/Hotels/PARKROYAL-Parramatta_tmid11111,-33.81210700,151.00486900,4
"Four Points by Sheraton Sydney, Central Park","88 Broadway, 2008, Sydney",+6182888888,https://www.travelmyth.com/Sydney/Hotels/Four-Points-by-Sheraton-Sydney-Central-Park_tmid2344548,-33.88450200,151.19886900,4
Best Western Plus Camperdown Suites,"108 Parramatta Road, Camperdown, 2050, Sydney",+290287900,https://www.travelmyth.com/Sydney/Hotels/Best-Western-Plus-Camperdown-Suites_tmid213242,-33.88612800,151.17902000,4
Rydges Sydney Central,"28 Albion Street, Surry Hills, 2010, Sydney",+61292133820,https://www.travelmyth.com/Sydney/Hotels/Rydges-Sydney-Central_tmid168825,-33.88196900,151.20953300,4
Holiday Inn Sydney Potts Point,"203 Victoria Street, 2011, Sydney",+61293684000,https://www.travelmyth.com/Sydney/Hotels/Holiday-Inn-Sydney-Potts-Point_tmid77127,-33.87447800,151.22187100,4
Rydges Camperdown,"9 Missenden Road, Camperdown, 2050, Sydney",+610295161522,https://www.travelmyth.com/Sydney/Hotels/Rydges-Camperdown_tmid62108,-33.88688300,151.17932100,4
"InterContinental Sydney, an IHG Hotel","Corner of Phillip and Bridge Streets, 2000, Sydney",+61292539000,https://www.travelmyth.com/Sydney/Hotels/InterContinental-Sydney-an-IHG-Hotel_tmid46305,-33.86335100,151.21189900,5
Coogee Bay Boutique Hotel,"9 Vicar Street, Coogee, 2034, Sydney",+61296650000,https://www.travelmyth.com/Sydney/Hotels/Coogee-Bay-Boutique-Hotel_tmid32112,-33.92142100,151.25543100,4
"Crowne Plaza Sydney Darling Harbour, an IHG Hotel","58 Bathurst Street, 2000, Sydney",+610290630100,https://www.travelmyth.com/Sydney/Hotels/Crowne-Plaza-Sydney-Darling-Harbour-an-IHG-Hotel_tmid3295124,-33.87388900,151.20444400,4
Sofitel Sydney Darling Harbour,"12 Darling Drive, 2000, Sydney",+61283888888,https://www.travelmyth.com/Sydney/Hotels/Sofitel-Sydney-Darling-Harbour_tmid1950179,-33.87290800,151.19870400,5
"InterContinental Sydney Double Bay, an IHG Hotel","33 Cross Street, Double Bay, 2028, Sydney",+61283888388,https://www.travelmyth.com/Sydney/Hotels/InterContinental-Sydney-Double-Bay-an-IHG-Hotel_tmid619276,-33.87620600,151.24298600,5
Novotel Sydney Olympic Park,"Olympic Blvd, Herb Elliott Ave, Sydney Olympic Park, 2127",+61287621111,https://www.travelmyth.com/Sydney/Hotels/Novotel-Sydney-Olympic-Park_tmid255473,-33.84829800,151.06800900,4
"Holiday Inn Sydney Airport, an IHG Hotel","Cnr O'Riordan And Bourke Rd, 2020, Sydney",+61293300600,https://www.travelmyth.com/Sydney/Hotels/Holiday-Inn-Sydney-Airport-an-IHG-Hotel_tmid210341,-33.92600900,151.18786100,4
"Holiday Inn Parramatta, an IHG Hotel","18-40 Anderson Street, Parramatta, 2150, Sydney",+61298911277,https://www.travelmyth.com/Sydney/Hotels/Holiday-Inn-Parramatta-an-IHG-Hotel_tmid163215,-33.82073100,151.00497100,4
Ovolo Woolloomooloo,"6 Cowper Wharf Roadway, Woolloomooloo, 2011, Sydney",+61293319000,https://www.travelmyth.com/Sydney/Hotels/Ovolo-Woolloomooloo_tmid983512,-33.86901300,151.22022600,5
Fraser Suites Sydney,"488 Kent Street, 2000, Sydney",+61288238888,https://www.travelmyth.com/Sydney/Hotels/Fraser-Suites-Sydney_tmid105605,-33.87488300,151.20553100,5
The Sydney Boulevard Hotel,"90 William Street, 2011, Sydney",+61293837222,https://www.travelmyth.com/Sydney/Hotels/The-Sydney-Boulevard-Hotel_tmid87600,-33.87421700,151.21661300,4
Vibe Hotel Sydney Darling Harbour,"319 Sussex Street, 2000, Sydney",+61138642,https://www.travelmyth.com/Sydney/Hotels/Vibe-Hotel-Sydney-Darling-Harbour_tmid3181052,-33.87508600,151.20416500,4
Adina Apartment Hotel Bondi Beach Sydney,"69-73 Hall Street, Bondi Beach, 2026, Sydney",+61293004800,https://www.travelmyth.com/Sydney/Hotels/Adina-Apartment-Hotel-Bondi-Beach-Sydney_tmid292405,-33.88955200,151.27143000,4
"Holiday Inn Darling Harbour, an IHG Hotel","68 Harbour Street Darling Harbour, 2000, Sydney",+61292810400,https://www.travelmyth.com/Sydney/Hotels/Holiday-Inn-Darling-Harbour-an-IHG-Hotel_tmid208780,-33.87835500,151.20344100,4
Novotel Sydney Central,"169-179 Thomas Street, 2000, Sydney",+61292816888,https://www.travelmyth.com/Sydney/Hotels/Novotel-Sydney-Central_tmid203912,-33.88194600,151.20232600,4
Novotel Sydney Darling Harbour,"100 Murray Street, 2009, Sydney",+61299340000,https://www.travelmyth.com/Sydney/Hotels/Novotel-Sydney-Darling-Harbour_tmid197911,-33.87211500,151.19755200,4
Rydges Parramatta,"116-118 James Ruse Drive, Rosehill, 2412, Sydney",+61288637600,https://www.travelmyth.com/Sydney/Hotels/Rydges-Parramatta_tmid185626,-33.82365500,151.02044800,4
Mariners Court Hotel Sydney,"44-50 McElhone Street, Woolloomooloo, 2011, Sydney",+61293203800,https://www.travelmyth.com/Sydney/Hotels/Mariners-Court-Hotel-Sydney_tmid180793,-33.87062100,151.22188800,3
Pullman Quay Grand Sydney Harbour,"61 Macquarie Street, 2000, Sydney",+61292564000,https://www.travelmyth.com/Sydney/Hotels/Pullman-Quay-Grand-Sydney-Harbour_tmid145534,-33.86073000,151.21310500,5
"PARKROYAL Darling Harbour, Sydney","150 Day Street, Darling Harbour, 2000, Sydney",+61292611188,https://www.travelmyth.com/Sydney/Hotels/PARKROYAL-Darling-Harbour-Sydney_tmid109407,-33.87367600,151.20345000,4
Great Southern Hotel Sydney,"717 George Street, 2000, Sydney",+61292894400,https://www.travelmyth.com/Sydney/Hotels/Great-Southern-Hotel-Sydney_tmid54728,-33.88106900,151.20454400,4
Pullman Sydney Olympic Park,"Olympic Boulevard, Sydney Olympic Park, 2127",+61287621700,https://www.travelmyth.com/Sydney/Hotels/Pullman-Sydney-Olympic-Park_tmid39300,-33.84873000,151.06787200,5
The Sebel Sydney Manly Beach,"8-13 South Steyne, Manly, 2095, Sydney",+61299778866,https://www.travelmyth.com/Sydney/Hotels/The-Sebel-Sydney-Manly-Beach_tmid24488,-33.79944300,151.28962900,4
Pullman Sydney Airport,"191 O Riordan Street, 2020, Sydney",+61283984600,https://www.travelmyth.com/Sydney/Hotels/Pullman-Sydney-Airport_tmid1292271,-33.92755300,151.18682300,5
Novotel Sydney Darling Square,"17 Little Pier Street, 2000, Sydney",+61282174000,https://www.travelmyth.com/Sydney/Hotels/Novotel-Sydney-Darling-Square_tmid244883,-33.87753800,151.20280800,4
"Meriton Suites Campbell Street, Sydney","4 - 10 Campbell Street, 2000, Sydney",+61292771111,https://www.travelmyth.com/Sydney/Hotels/Meriton-Suites-Campbell-Street-Sydney_tmid203615,-33.87910700,151.20605800,5
Best Western Plus Hotel Stellar,"4 Wentworth Ave, 2000, Sydney",+61292649754,https://www.travelmyth.com/Sydney/Hotels/Best-Western-Plus-Hotel-Stellar_tmid178839,-33.87766400,151.21182900,4
Haven Glebe,"196 Glebe Point Road, 2037, Sydney",+61296606655,https://www.travelmyth.com/Sydney/Hotels/Haven-Glebe_tmid163348,-33.87738800,151.18485700,4
The York by Swiss-Belhotel,"5 York Street, 2000, Sydney",+61292105000,https://www.travelmyth.com/Sydney/Hotels/The-York-by-Swiss-Belhotel_tmid129922,-33.86448500,151.20540300,4
Adina Apartment Hotel Chippendale,"74-80 Ivy Street, 2008, Sydney",+61293118800,https://www.travelmyth.com/Sydney/Hotels/Adina-Apartment-Hotel-Chippendale_tmid112308,-33.88916100,151.19563100,4
The Hughenden Boutique Hotel,"14 Queen Street, Woollahra, 2025, Sydney",+61293634863,https://www.travelmyth.com/Sydney/Hotels/The-Hughenden-Boutique-Hotel_tmid98189,-33.88888700,151.23339400,4
Avonmore On The Park Boutique Hotel,"34 The Avenue, Randwick, 2031, Sydney",+61293999388,https://www.travelmyth.com/Sydney/Hotels/Avonmore-On-The-Park-Boutique-Hotel_tmid88343,-33.91236500,151.24109300,4
Rydges World Square,"389 Pitt Street, 2000, Sydney",+61282681888,https://www.travelmyth.com/Sydney/Hotels/Rydges-World-Square_tmid77896,-33.87706500,151.20769300,4
"Hotel Indigo Sydney Potts Point, an IHG Hotel","14 Kings Cross Road, 2011, Sydney",+61292958888,https://www.travelmyth.com/Sydney/Hotels/Hotel-Indigo-Sydney-Potts-Point-an-IHG-Hotel_tmid5483,-33.87546500,151.22285600,5
The Albert Mosman,"89B Cowles Road, Mosman, 2088, Sydney",+61432979480,https://www.travelmyth.com/Sydney/Hotels/The-Albert-Mosman_tmid3291058,-33.82389200,151.23888800,4
SKYE Suites Green Square,"8 Tweed Place, 2017, Sydney",+610283173088,https://www.travelmyth.com/Sydney/Hotels/SKYE-Suites-Green-Square_tmid3232760,-33.90627000,151.20262300,5
"West Hotel Sydney, Curio Collection by Hilton","65 Sussex Street   , 2000, Sydney",+61282976500,https://www.travelmyth.com/Sydney/Hotels/West-Hotel-Sydney-Curio-Collection-by-Hilton_tmid1951232,-33.86710900,151.20327400,4
Citadines Connect Sydney Airport,"121 Baxter Road, 2020, Sydney",+61283038888,https://www.travelmyth.com/Sydney/Hotels/Citadines-Connect-Sydney-Airport_tmid1950092,-33.93133700,151.18755000,4
Meriton Suites Chatswood,"79 Albert Avenue (entrance on Albert Lane) Chatswood, 2067, Sydney",+61283182000,https://www.travelmyth.com/Sydney/Hotels/Meriton-Suites-Chatswood_tmid1051732,-33.79900100,151.17968900,5
Bondi 38 Serviced Apartments,"38 Campbell Parade, 2026, Sydney",+61409946313,https://www.travelmyth.com/Sydney/Hotels/Bondi-38-Serviced-Apartments_tmid425308,-33.89331600,151.27283100,4
Adina Apartment Hotel Coogee Sydney,"183 Coogee Bay Road, 2034, Sydney",+61295786000,https://www.travelmyth.com/Sydney/Hotels/Adina-Apartment-Hotel-Coogee-Sydney_tmid265483,-33.92044500,151.25357000,4
The Grace Hotel,"77 York Street, 2000, Sydney",+61292726888,https://www.travelmyth.com/Sydney/Hotels/The-Grace-Hotel_tmid194312,-33.86900600,151.20599500,4
Twin Towers Inn,"260 - 264 Pacific Highway, Greenwich, 2065, Sydney",+61294391388,https://www.travelmyth.com/Sydney/Hotels/Twin-Towers-Inn_tmid3890,-33.81910000,151.18323100,4
"Holiday Inn Express Sydney Macquarie Park, an IHG Hotel","10 Byfield St Macquarie Park, 2113, Sydney",+610294289500,https://www.travelmyth.com/Sydney/Hotels/Holiday-Inn-Express-Sydney-Macquarie-Park-an-IHG-Hotel_tmid1239113,-33.78090400,151.12003800,4
The Tank Stream Sydney,"97 Pitt Street, 2000, Sydney",+61282221200,https://www.travelmyth.com/Sydney/Hotels/The-Tank-Stream-Sydney_tmid1052630,-33.86537000,151.20868700,4
Hotel Bondi,"178A Campbell Parade; Bondi Beach, 2026, Sydney",+61291303271,https://www.travelmyth.com/Sydney/Hotels/Hotel-Bondi_tmid539963,-33.88979400,151.27520800,3
Meriton Suites North Ryde,"88 Talavera Road, 2113, Sydney",+61292771111,https://www.travelmyth.com/Sydney/Hotels/Meriton-Suites-North-Ryde_tmid341320,-33.77537500,151.12165900,5
Hyatt Regency Sydney,"161 Sussex Street, 2000, Sydney",+61292904000,https://www.travelmyth.com/Sydney/Hotels/Hyatt-Regency-Sydney_tmid291977,-33.87013200,151.20352800,5
Mantra 2 Bond Street,"Cnr Of George And Bond Streets, 2000, Sydney",+61756654133,https://www.travelmyth.com/Sydney/Hotels/Mantra-2-Bond-Street_tmid257497,-33.86457800,151.20750500,4
Pullman Sydney Hyde Park,"36 College St, 2000, Sydney",+61293618400,https://www.travelmyth.com/Sydney/Hotels/Pullman-Sydney-Hyde-Park_tmid170864,-33.87652500,151.21226900,5
Mercure Sydney,"818-820 George Street, 2000, Sydney",+61292176666,https://www.travelmyth.com/Sydney/Hotels/Mercure-Sydney_tmid158314,-33.88427600,151.20293500,4
Central Studio Hotel Sydney,"Cnr George & Quay Streets, Railway Square, 2000, Sydney",+61292122544,https://www.travelmyth.com/Sydney/Hotels/Central-Studio-Hotel-Sydney_tmid27650,-33.88285900,151.20388400,4
The Ultimo,"37 Ultimo Road, 2000, Sydney",+610292815555,https://www.travelmyth.com/Sydney/Hotels/The-Ultimo_tmid26882,-33.88067700,151.20331000,4
Little National Hotel Sydney,"26 Clarence Street, 2000, Sydney",+610413519178,https://www.travelmyth.com/Sydney/Hotels/Little-National-Hotel-Sydney_tmid3616070,-33.86554700,151.20511100,5
"Holiday Inn Express Sydney Airport, an IHG Hotel","2-12 Sarah Street, 2020, Sydney",+61283649111,https://www.travelmyth.com/Sydney/Hotels/Holiday-Inn-Express-Sydney-Airport-an-IHG-Hotel_tmid3566122,-33.93021900,151.18554000,4
Coogee Bay Hotel,"253 Coogee Bay Road, 2034, Sydney",+610296650000,https://www.travelmyth.com/Sydney/Hotels/Coogee-Bay-Hotel_tmid2652330,-33.92105300,151.25628600,0
Crystalbrook Albion,"21 Little Albion Street, 2010, Sydney",+610280297900,https://www.travelmyth.com/Sydney/Hotels/Crystalbrook-Albion_tmid2646857,-33.88255600,151.21170000,5
Medusa Hotel Sydney,"267 Darlinghurst Road, 2010, Sydney",+61293311000,https://www.travelmyth.com/Sydney/Hotels/Medusa-Hotel-Sydney_tmid1406913,-33.87773900,151.22052000,4
Mercure Sydney Macquarie Park,"81 Talavera Road, North Ryde, 2113, Sydney",+61288745200,https://www.travelmyth.com/Sydney/Hotels/Mercure-Sydney-Macquarie-Park_tmid216086,-33.77246300,151.11733500,4
Rendezvous Hotel Sydney The Rocks,"75 Harrington Street, 2000, Sydney",+61292516711,https://www.travelmyth.com/Sydney/Hotels/Rendezvous-Hotel-Sydney-The-Rocks_tmid149273,-33.85992600,151.20777400,4
Mercure Sydney Parramatta,"106 Hassall Street, Rosehill, 2142, Sydney",+61288361000,https://www.travelmyth.com/Sydney/Hotels/Mercure-Sydney-Parramatta_tmid103790,-33.81884500,151.02013800,4
Adina Apartment Hotel Sydney Surry Hills,"359 Crown Street, 2010, Sydney",+61283021000,https://www.travelmyth.com/Sydney/Hotels/Adina-Apartment-Hotel-Sydney-Surry-Hills_tmid58347,-33.88391700,151.21416900,4
QT Bondi,"6 Beach Rd, 2026, Sydney",+61283623900,https://www.travelmyth.com/Sydney/Hotels/QT-Bondi_tmid1052507,-33.88847800,151.27556600,5
